,TransactionNo,Items,DateTime,Daypart,DayType,date,time,location
6456,3234,Bread,2016-12-16 09:39:46,Morning,Weekday,2016-12-16,09:39:46,Deggendorf
6457,3235,Tea,2016-12-16 09:41:18,Morning,Weekday,2016-12-16,09:41:18,Deggendorf
6458,3236,Coffee,2016-12-16 09:43:53,Morning,Weekday,2016-12-16,09:43:53,Deggendorf
6459,3237,Coffee,2016-12-16 09:47:47,Morning,Weekday,2016-12-16,09:47:47,Plattling
6460,3237,Coffee,2016-12-16 09:47:47,Morning,Weekday,2016-12-16,09:47:47,Plattling
6461,3237,Juice,2016-12-16 09:47:47,Morning,Weekday,2016-12-16,09:47:47,Wallersdorf
6462,3237,Farm House,2016-12-16 09:47:47,Morning,Weekday,2016-12-16,09:47:47,Wallersdorf
6463,3238,Coffee,2016-12-16 09:53:31,Morning,Weekday,2016-12-16,09:53:31,Wallersdorf
6464,3238,Pastry,2016-12-16 09:53:31,Morning,Weekday,2016-12-16,09:53:31,Plattling
6465,3239,Bread,2016-12-16 09:55:19,Morning,Weekday,2016-12-16,09:55:19,Plattling
6466,3240,Coffee,2016-12-16 10:07:06,Morning,Weekday,2016-12-16,10:07:06,Deggendorf
6467,3241,Coffee,2016-12-16 10:07:35,Morning,Weekday,2016-12-16,10:07:35,Wallersdorf
6468,3242,Coffee,2016-12-16 10:08:18,Morning,Weekday,2016-12-16,10:08:18,Plattling
6469,3243,Tea,2016-12-16 10:09:25,Morning,Weekday,2016-12-16,10:09:25,Wallersdorf
6470,3243,Pastry,2016-12-16 10:09:25,Morning,Weekday,2016-12-16,10:09:25,Deggendorf
6471,3244,Cookies,2016-12-16 10:23:29,Morning,Weekday,2016-12-16,10:23:29,Wallersdorf
6472,3244,Coffee,2016-12-16 10:23:29,Morning,Weekday,2016-12-16,10:23:29,Plattling
6473,3244,Coffee,2016-12-16 10:23:29,Morning,Weekday,2016-12-16,10:23:29,Plattling
6474,3244,Toast,2016-12-16 10:23:29,Morning,Weekday,2016-12-16,10:23:29,Plattling
6475,3245,Pastry,2016-12-16 10:24:07,Morning,Weekday,2016-12-16,10:24:07,Deggendorf
6476,3245,Tea,2016-12-16 10:24:07,Morning,Weekday,2016-12-16,10:24:07,Plattling
6477,3246,Tea,2016-12-16 10:27:33,Morning,Weekday,2016-12-16,10:27:33,Plattling
6478,3246,Coffee,2016-12-16 10:27:33,Morning,Weekday,2016-12-16,10:27:33,Plattling
6479,3246,Coffee,2016-12-16 10:27:33,Morning,Weekday,2016-12-16,10:27:33,Plattling
6480,3246,Toast,2016-12-16 10:27:33,Morning,Weekday,2016-12-16,10:27:33,Plattling
6481,3247,Bread,2016-12-16 10:28:58,Morning,Weekday,2016-12-16,10:28:58,Wallersdorf
6482,3248,Bread,2016-12-16 10:48:01,Morning,Weekday,2016-12-16,10:48:01,Deggendorf
6483,3249,Coffee,2016-12-16 10:55:50,Morning,Weekday,2016-12-16,10:55:50,Wallersdorf
6484,3250,Coffee,2016-12-16 10:58:05,Morning,Weekday,2016-12-16,10:58:05,Plattling
6485,3250,Coffee,2016-12-16 10:58:05,Morning,Weekday,2016-12-16,10:58:05,Wallersdorf
6486,3251,Pastry,2016-12-16 11:07:33,Morning,Weekday,2016-12-16,11:07:33,Deggendorf
6487,3252,Bread,2016-12-16 11:08:52,Morning,Weekday,2016-12-16,11:08:52,Plattling
6488,3253,Scandinavian,2016-12-16 11:16:53,Morning,Weekday,2016-12-16,11:16:53,Deggendorf
6489,3253,Coffee,2016-12-16 11:16:53,Morning,Weekday,2016-12-16,11:16:53,Wallersdorf
6490,3253,Alfajores,2016-12-16 11:16:53,Morning,Weekday,2016-12-16,11:16:53,Plattling
6491,3255,Truffles,2016-12-16 11:38:32,Morning,Weekday,2016-12-16,11:38:32,Wallersdorf
6492,3255,Ella's Kitchen Pouches,2016-12-16 11:38:32,Morning,Weekday,2016-12-16,11:38:32,Plattling
6493,3255,Bread,2016-12-16 11:38:32,Morning,Weekday,2016-12-16,11:38:32,Plattling
6494,3256,Tea,2016-12-16 11:40:42,Morning,Weekday,2016-12-16,11:40:42,Deggendorf
6495,3256,Fudge,2016-12-16 11:40:42,Morning,Weekday,2016-12-16,11:40:42,Wallersdorf
6496,3256,Fudge,2016-12-16 11:40:42,Morning,Weekday,2016-12-16,11:40:42,Plattling
6497,3256,Jam,2016-12-16 11:40:42,Morning,Weekday,2016-12-16,11:40:42,Wallersdorf
6498,3256,Juice,2016-12-16 11:40:42,Morning,Weekday,2016-12-16,11:40:42,Plattling
6499,3256,Ella's Kitchen Pouches,2016-12-16 11:40:42,Morning,Weekday,2016-12-16,11:40:42,Wallersdorf
6500,3257,Cake,2016-12-16 11:41:11,Morning,Weekday,2016-12-16,11:41:11,Wallersdorf
6501,3258,Bread,2016-12-16 11:43:02,Morning,Weekday,2016-12-16,11:43:02,Deggendorf
6502,3258,Cookies,2016-12-16 11:43:02,Morning,Weekday,2016-12-16,11:43:02,Plattling
6503,3259,Coffee,2016-12-16 11:57:43,Morning,Weekday,2016-12-16,11:57:43,Deggendorf
6504,3259,Cake,2016-12-16 11:57:43,Morning,Weekday,2016-12-16,11:57:43,Wallersdorf
6505,3260,Coffee,2016-12-16 12:02:36,Afternoon,Weekday,2016-12-16,12:02:36,Wallersdorf
6506,3260,Tea,2016-12-16 12:02:36,Afternoon,Weekday,2016-12-16,12:02:36,Wallersdorf
6507,3260,Toast,2016-12-16 12:02:36,Afternoon,Weekday,2016-12-16,12:02:36,Wallersdorf
6508,3261,Truffles,2016-12-16 12:24:46,Afternoon,Weekday,2016-12-16,12:24:46,Wallersdorf
6509,3262,Bread,2016-12-16 12:38:50,Afternoon,Weekday,2016-12-16,12:38:50,Wallersdorf
6510,3263,Coffee,2016-12-16 12:40:34,Afternoon,Weekday,2016-12-16,12:40:34,Deggendorf
6511,3264,Bread,2016-12-16 12:41:34,Afternoon,Weekday,2016-12-16,12:41:34,Plattling
6512,3265,Bread,2016-12-16 12:42:45,Afternoon,Weekday,2016-12-16,12:42:45,Plattling
6513,3266,Truffles,2016-12-16 12:44:56,Afternoon,Weekday,2016-12-16,12:44:56,Plattling
6514,3267,Toast,2016-12-16 12:51:34,Afternoon,Weekday,2016-12-16,12:51:34,Plattling
6515,3267,Bread,2016-12-16 12:51:34,Afternoon,Weekday,2016-12-16,12:51:34,Wallersdorf
6516,3267,Tea,2016-12-16 12:51:34,Afternoon,Weekday,2016-12-16,12:51:34,Wallersdorf
6517,3267,Cookies,2016-12-16 12:51:34,Afternoon,Weekday,2016-12-16,12:51:34,Wallersdorf
6518,3268,Sandwich,2016-12-16 12:57:24,Afternoon,Weekday,2016-12-16,12:57:24,Plattling
6519,3268,Coffee,2016-12-16 12:57:24,Afternoon,Weekday,2016-12-16,12:57:24,Plattling
6520,3268,Coffee,2016-12-16 12:57:24,Afternoon,Weekday,2016-12-16,12:57:24,Wallersdorf
6521,3270,Bread,2016-12-16 13:01:59,Afternoon,Weekday,2016-12-16,13:01:59,Wallersdorf
6522,3270,Sandwich,2016-12-16 13:01:59,Afternoon,Weekday,2016-12-16,13:01:59,Deggendorf
6523,3271,Alfajores,2016-12-16 13:03:36,Afternoon,Weekday,2016-12-16,13:03:36,Deggendorf
6524,3272,Scone,2016-12-16 13:05:07,Afternoon,Weekday,2016-12-16,13:05:07,Plattling
6525,3274,Bread,2016-12-16 13:11:37,Afternoon,Weekday,2016-12-16,13:11:37,Deggendorf
6526,3274,Coffee,2016-12-16 13:11:37,Afternoon,Weekday,2016-12-16,13:11:37,Deggendorf
6527,3274,Alfajores,2016-12-16 13:11:37,Afternoon,Weekday,2016-12-16,13:11:37,Deggendorf
6528,3274,Vegan mincepie,2016-12-16 13:11:37,Afternoon,Weekday,2016-12-16,13:11:37,Wallersdorf
6529,3275,Fudge,2016-12-16 13:15:10,Afternoon,Weekday,2016-12-16,13:15:10,Plattling
6530,3276,Jam,2016-12-16 13:17:16,Afternoon,Weekday,2016-12-16,13:17:16,Plattling
6531,3277,Coffee,2016-12-16 13:18:41,Afternoon,Weekday,2016-12-16,13:18:41,Deggendorf
6532,3277,Pastry,2016-12-16 13:18:41,Afternoon,Weekday,2016-12-16,13:18:41,Plattling
6533,3277,Jam,2016-12-16 13:18:41,Afternoon,Weekday,2016-12-16,13:18:41,Plattling
6534,3278,Coffee,2016-12-16 13:19:14,Afternoon,Weekday,2016-12-16,13:19:14,Deggendorf
6535,3279,Tea,2016-12-16 13:25:00,Afternoon,Weekday,2016-12-16,13:25:00,Wallersdorf
6536,3279,Bread,2016-12-16 13:25:00,Afternoon,Weekday,2016-12-16,13:25:00,Wallersdorf
6537,3279,Bread,2016-12-16 13:25:00,Afternoon,Weekday,2016-12-16,13:25:00,Wallersdorf
6538,3279,Fudge,2016-12-16 13:25:00,Afternoon,Weekday,2016-12-16,13:25:00,Plattling
6539,3280,Bread,2016-12-16 13:26:43,Afternoon,Weekday,2016-12-16,13:26:43,Deggendorf
6540,3280,Sandwich,2016-12-16 13:26:43,Afternoon,Weekday,2016-12-16,13:26:43,Deggendorf
6541,3281,Farm House,2016-12-16 13:41:50,Afternoon,Weekday,2016-12-16,13:41:50,Deggendorf
6542,3282,Coffee,2016-12-16 13:42:40,Afternoon,Weekday,2016-12-16,13:42:40,Deggendorf
6543,3283,Jam,2016-12-16 13:44:42,Afternoon,Weekday,2016-12-16,13:44:42,Wallersdorf
6544,3283,Jam,2016-12-16 13:44:42,Afternoon,Weekday,2016-12-16,13:44:42,Plattling
6545,3284,Brownie,2016-12-16 13:57:25,Afternoon,Weekday,2016-12-16,13:57:25,Plattling
6546,3284,Coffee,2016-12-16 13:57:25,Afternoon,Weekday,2016-12-16,13:57:25,Wallersdorf
6547,3285,Tea,2016-12-16 14:00:15,Afternoon,Weekday,2016-12-16,14:00:15,Deggendorf
6548,3285,Sandwich,2016-12-16 14:00:15,Afternoon,Weekday,2016-12-16,14:00:15,Plattling
6549,3285,Bread,2016-12-16 14:00:15,Afternoon,Weekday,2016-12-16,14:00:15,Plattling
6550,3286,Tea,2016-12-16 14:02:37,Afternoon,Weekday,2016-12-16,14:02:37,Wallersdorf
6551,3287,Sandwich,2016-12-16 14:04:09,Afternoon,Weekday,2016-12-16,14:04:09,Wallersdorf
6552,3287,Tea,2016-12-16 14:04:09,Afternoon,Weekday,2016-12-16,14:04:09,Wallersdorf
6553,3288,Coffee,2016-12-16 14:06:31,Afternoon,Weekday,2016-12-16,14:06:31,Deggendorf
6554,3289,Coffee,2016-12-16 14:26:29,Afternoon,Weekday,2016-12-16,14:26:29,Plattling
6555,3290,Bread,2016-12-16 14:41:28,Afternoon,Weekday,2016-12-16,14:41:28,Deggendorf
6556,3291,Tea,2016-12-16 14:46:22,Afternoon,Weekday,2016-12-16,14:46:22,Deggendorf
6557,3291,Brownie,2016-12-16 14:46:22,Afternoon,Weekday,2016-12-16,14:46:22,Plattling
6558,3292,Jam,2016-12-16 14:47:14,Afternoon,Weekday,2016-12-16,14:47:14,Wallersdorf
6559,3293,Jam,2016-12-16 14:57:43,Afternoon,Weekday,2016-12-16,14:57:43,Plattling
6560,3294,Cookies,2016-12-16 15:05:35,Afternoon,Weekday,2016-12-16,15:05:35,Deggendorf
6561,3294,Sandwich,2016-12-16 15:05:35,Afternoon,Weekday,2016-12-16,15:05:35,Wallersdorf
6562,3294,Juice,2016-12-16 15:05:35,Afternoon,Weekday,2016-12-16,15:05:35,Wallersdorf
6563,3295,Tea,2016-12-16 15:22:52,Afternoon,Weekday,2016-12-16,15:22:52,Plattling
6564,3295,Pastry,2016-12-16 15:22:52,Afternoon,Weekday,2016-12-16,15:22:52,Deggendorf
6565,3296,Farm House,2016-12-16 15:31:46,Afternoon,Weekday,2016-12-16,15:31:46,Plattling
6566,3297,Scone,2016-12-16 15:32:52,Afternoon,Weekday,2016-12-16,15:32:52,Wallersdorf
6567,3297,Coffee,2016-12-16 15:32:52,Afternoon,Weekday,2016-12-16,15:32:52,Plattling
6568,3298,Coffee,2016-12-16 15:34:47,Afternoon,Weekday,2016-12-16,15:34:47,Deggendorf
6569,3298,Coffee,2016-12-16 15:34:47,Afternoon,Weekday,2016-12-16,15:34:47,Wallersdorf
6570,3299,Coffee,2016-12-16 15:38:54,Afternoon,Weekday,2016-12-16,15:38:54,Plattling
6571,3299,Coffee,2016-12-16 15:38:54,Afternoon,Weekday,2016-12-16,15:38:54,Plattling
6572,3299,Vegan mincepie,2016-12-16 15:38:54,Afternoon,Weekday,2016-12-16,15:38:54,Wallersdorf
6573,3300,Bread,2016-12-16 15:41:53,Afternoon,Weekday,2016-12-16,15:41:53,Wallersdorf
6574,3300,Scone,2016-12-16 15:41:53,Afternoon,Weekday,2016-12-16,15:41:53,Plattling
6575,3301,Farm House,2016-12-16 16:05:35,Afternoon,Weekday,2016-12-16,16:05:35,Plattling
6576,3301,Scone,2016-12-16 16:05:35,Afternoon,Weekday,2016-12-16,16:05:35,Wallersdorf
6577,3303,Coffee,2016-12-16 16:09:58,Afternoon,Weekday,2016-12-16,16:09:58,Plattling
6578,3303,Brownie,2016-12-16 16:09:58,Afternoon,Weekday,2016-12-16,16:09:58,Deggendorf
6579,3304,Coffee,2016-12-16 16:26:00,Afternoon,Weekday,2016-12-16,16:26:00,Plattling
6580,3304,Tea,2016-12-16 16:26:00,Afternoon,Weekday,2016-12-16,16:26:00,Wallersdorf
6581,3305,Coffee,2016-12-16 16:31:47,Afternoon,Weekday,2016-12-16,16:31:47,Plattling
6582,3306,Tea,2016-12-16 16:51:43,Afternoon,Weekday,2016-12-16,16:51:43,Plattling
6583,3306,Coffee,2016-12-16 16:51:43,Afternoon,Weekday,2016-12-16,16:51:43,Plattling
6584,3307,Bread,2016-12-16 16:52:27,Afternoon,Weekday,2016-12-16,16:52:27,Deggendorf
6585,3309,Coffee,2016-12-16 17:06:38,Evening,Weekday,2016-12-16,17:06:38,Wallersdorf
6586,3309,Coffee,2016-12-16 17:06:38,Evening,Weekday,2016-12-16,17:06:38,Deggendorf
6587,3309,Coffee,2016-12-16 17:06:38,Evening,Weekday,2016-12-16,17:06:38,Wallersdorf
6588,3309,Alfajores,2016-12-16 17:06:38,Evening,Weekday,2016-12-16,17:06:38,Deggendorf
6589,3310,Farm House,2016-12-17 08:43:37,Morning,Weekend,2016-12-17,08:43:37,Plattling
6590,3310,Medialuna,2016-12-17 08:43:37,Morning,Weekend,2016-12-17,08:43:37,Deggendorf
6591,3310,Pastry,2016-12-17 08:43:37,Morning,Weekend,2016-12-17,08:43:37,Plattling
6592,3311,Bread,2016-12-17 08:52:45,Morning,Weekend,2016-12-17,08:52:45,Wallersdorf
6593,3312,Bread,2016-12-17 08:55:21,Morning,Weekend,2016-12-17,08:55:21,Plattling
6594,3313,Coffee,2016-12-17 08:57:55,Morning,Weekend,2016-12-17,08:57:55,Plattling
6595,3313,Pastry,2016-12-17 08:57:55,Morning,Weekend,2016-12-17,08:57:55,Plattling
6596,3314,Bread,2016-12-17 09:11:32,Morning,Weekend,2016-12-17,09:11:32,Wallersdorf
6597,3315,Bread,2016-12-17 09:13:37,Morning,Weekend,2016-12-17,09:13:37,Deggendorf
6598,3315,Bread,2016-12-17 09:13:37,Morning,Weekend,2016-12-17,09:13:37,Wallersdorf
6599,3315,Pastry,2016-12-17 09:13:37,Morning,Weekend,2016-12-17,09:13:37,Plattling
6600,3316,Medialuna,2016-12-17 09:15:16,Morning,Weekend,2016-12-17,09:15:16,Wallersdorf
6601,3316,Fudge,2016-12-17 09:15:16,Morning,Weekend,2016-12-17,09:15:16,Wallersdorf
6602,3317,Bread,2016-12-17 09:25:27,Morning,Weekend,2016-12-17,09:25:27,Plattling
6603,3318,Coffee,2016-12-17 09:32:14,Morning,Weekend,2016-12-17,09:32:14,Plattling
6604,3318,Scone,2016-12-17 09:32:14,Morning,Weekend,2016-12-17,09:32:14,Deggendorf
6605,3318,Juice,2016-12-17 09:32:14,Morning,Weekend,2016-12-17,09:32:14,Wallersdorf
6606,3319,Coffee,2016-12-17 09:39:28,Morning,Weekend,2016-12-17,09:39:28,Deggendorf
6607,3320,Tea,2016-12-17 10:02:54,Morning,Weekend,2016-12-17,10:02:54,Wallersdorf
6608,3320,Scone,2016-12-17 10:02:54,Morning,Weekend,2016-12-17,10:02:54,Wallersdorf
6609,3320,Lemon and coconut,2016-12-17 10:02:54,Morning,Weekend,2016-12-17,10:02:54,Wallersdorf
6610,3321,Jam,2016-12-17 10:16:42,Morning,Weekend,2016-12-17,10:16:42,Deggendorf
6611,3321,Cookies,2016-12-17 10:16:42,Morning,Weekend,2016-12-17,10:16:42,Plattling
6612,3321,Fudge,2016-12-17 10:16:42,Morning,Weekend,2016-12-17,10:16:42,Wallersdorf
6613,3322,Bread,2016-12-17 10:21:23,Morning,Weekend,2016-12-17,10:21:23,Deggendorf
6614,3323,Scandinavian,2016-12-17 10:22:35,Morning,Weekend,2016-12-17,10:22:35,Wallersdorf
6615,3324,Coffee,2016-12-17 10:26:07,Morning,Weekend,2016-12-17,10:26:07,Wallersdorf
6616,3324,Cookies,2016-12-17 10:26:07,Morning,Weekend,2016-12-17,10:26:07,Plattling
6617,3324,Juice,2016-12-17 10:26:07,Morning,Weekend,2016-12-17,10:26:07,Plattling
6618,3325,Hot chocolate,2016-12-17 10:30:01,Morning,Weekend,2016-12-17,10:30:01,Wallersdorf
6619,3325,Coffee,2016-12-17 10:30:01,Morning,Weekend,2016-12-17,10:30:01,Plattling
6620,3325,Bread,2016-12-17 10:30:01,Morning,Weekend,2016-12-17,10:30:01,Deggendorf
6621,3325,Bread,2016-12-17 10:30:01,Morning,Weekend,2016-12-17,10:30:01,Wallersdorf
6622,3325,Vegan mincepie,2016-12-17 10:30:01,Morning,Weekend,2016-12-17,10:30:01,Plattling
6623,3326,Jam,2016-12-17 10:30:25,Morning,Weekend,2016-12-17,10:30:25,Wallersdorf
6624,3327,Bread,2016-12-17 10:38:39,Morning,Weekend,2016-12-17,10:38:39,Deggendorf
6625,3328,Coffee,2016-12-17 10:46:01,Morning,Weekend,2016-12-17,10:46:01,Plattling
6626,3328,Coffee,2016-12-17 10:46:01,Morning,Weekend,2016-12-17,10:46:01,Wallersdorf
6627,3329,Dulce de Leche,2016-12-17 11:04:18,Morning,Weekend,2016-12-17,11:04:18,Deggendorf
6628,3329,Scandinavian,2016-12-17 11:04:18,Morning,Weekend,2016-12-17,11:04:18,Plattling
6629,3329,Alfajores,2016-12-17 11:04:18,Morning,Weekend,2016-12-17,11:04:18,Deggendorf
6630,3330,Coffee,2016-12-17 11:09:47,Morning,Weekend,2016-12-17,11:09:47,Deggendorf
6631,3330,Bread,2016-12-17 11:09:47,Morning,Weekend,2016-12-17,11:09:47,Deggendorf
6632,3330,Pastry,2016-12-17 11:09:47,Morning,Weekend,2016-12-17,11:09:47,Plattling
6633,3330,Medialuna,2016-12-17 11:09:47,Morning,Weekend,2016-12-17,11:09:47,Plattling
6634,3330,Farm House,2016-12-17 11:09:47,Morning,Weekend,2016-12-17,11:09:47,Deggendorf
6635,3331,Hot chocolate,2016-12-17 11:15:59,Morning,Weekend,2016-12-17,11:15:59,Plattling
6636,3331,Scone,2016-12-17 11:15:59,Morning,Weekend,2016-12-17,11:15:59,Wallersdorf
6637,3332,Fudge,2016-12-17 11:18:40,Morning,Weekend,2016-12-17,11:18:40,Deggendorf
6638,3332,Jam,2016-12-17 11:18:40,Morning,Weekend,2016-12-17,11:18:40,Deggendorf
6639,3332,Bread,2016-12-17 11:18:40,Morning,Weekend,2016-12-17,11:18:40,Plattling
6640,3332,Farm House,2016-12-17 11:18:40,Morning,Weekend,2016-12-17,11:18:40,Wallersdorf
6641,3333,Coffee,2016-12-17 11:22:44,Morning,Weekend,2016-12-17,11:22:44,Wallersdorf
6642,3333,The Nomad,2016-12-17 11:22:44,Morning,Weekend,2016-12-17,11:22:44,Plattling
6643,3334,Vegan mincepie,2016-12-17 11:27:59,Morning,Weekend,2016-12-17,11:27:59,Wallersdorf
6644,3335,Bread,2016-12-17 11:30:03,Morning,Weekend,2016-12-17,11:30:03,Plattling
6645,3336,Bread,2016-12-17 11:31:05,Morning,Weekend,2016-12-17,11:31:05,Plattling
6646,3337,Bread,2016-12-17 11:32:35,Morning,Weekend,2016-12-17,11:32:35,Wallersdorf
6647,3337,Scone,2016-12-17 11:32:35,Morning,Weekend,2016-12-17,11:32:35,Deggendorf
6648,3338,Cake,2016-12-17 11:39:39,Morning,Weekend,2016-12-17,11:39:39,Wallersdorf
6649,3339,Bread,2016-12-17 11:45:06,Morning,Weekend,2016-12-17,11:45:06,Deggendorf
6650,3340,Vegan mincepie,2016-12-17 11:48:31,Morning,Weekend,2016-12-17,11:48:31,Deggendorf
6651,3340,Cake,2016-12-17 11:48:31,Morning,Weekend,2016-12-17,11:48:31,Wallersdorf
6652,3340,Coffee,2016-12-17 11:48:31,Morning,Weekend,2016-12-17,11:48:31,Plattling
6653,3340,Coffee,2016-12-17 11:48:31,Morning,Weekend,2016-12-17,11:48:31,Wallersdorf
6654,3340,Coffee,2016-12-17 11:48:31,Morning,Weekend,2016-12-17,11:48:31,Plattling
6655,3341,Coffee,2016-12-17 11:58:05,Morning,Weekend,2016-12-17,11:58:05,Wallersdorf
6656,3341,Coffee,2016-12-17 11:58:05,Morning,Weekend,2016-12-17,11:58:05,Plattling
6657,3341,Medialuna,2016-12-17 11:58:05,Morning,Weekend,2016-12-17,11:58:05,Wallersdorf
6658,3342,Bread,2016-12-17 11:59:30,Morning,Weekend,2016-12-17,11:59:30,Wallersdorf
6659,3343,Jam,2016-12-17 12:05:24,Afternoon,Weekend,2016-12-17,12:05:24,Plattling
6660,3344,Medialuna,2016-12-17 12:07:19,Afternoon,Weekend,2016-12-17,12:07:19,Wallersdorf
6661,3344,Pastry,2016-12-17 12:07:19,Afternoon,Weekend,2016-12-17,12:07:19,Plattling
6662,3344,Coffee,2016-12-17 12:07:19,Afternoon,Weekend,2016-12-17,12:07:19,Wallersdorf
6663,3344,Coffee,2016-12-17 12:07:19,Afternoon,Weekend,2016-12-17,12:07:19,Deggendorf
6664,3344,Coffee,2016-12-17 12:07:19,Afternoon,Weekend,2016-12-17,12:07:19,Wallersdorf
6665,3346,Bread,2016-12-17 12:09:38,Afternoon,Weekend,2016-12-17,12:09:38,Plattling
6666,3347,Bread,2016-12-17 12:13:31,Afternoon,Weekend,2016-12-17,12:13:31,Wallersdorf
6667,3348,Bread,2016-12-17 12:24:51,Afternoon,Weekend,2016-12-17,12:24:51,Plattling
6668,3348,Scone,2016-12-17 12:24:51,Afternoon,Weekend,2016-12-17,12:24:51,Deggendorf
6669,3348,Bread,2016-12-17 12:24:51,Afternoon,Weekend,2016-12-17,12:24:51,Plattling
6670,3348,The Nomad,2016-12-17 12:24:51,Afternoon,Weekend,2016-12-17,12:24:51,Plattling
6671,3349,Coffee,2016-12-17 12:27:45,Afternoon,Weekend,2016-12-17,12:27:45,Wallersdorf
6672,3349,Tea,2016-12-17 12:27:45,Afternoon,Weekend,2016-12-17,12:27:45,Wallersdorf
6673,3350,Bread,2016-12-17 12:56:03,Afternoon,Weekend,2016-12-17,12:56:03,Deggendorf
6674,3351,Frittata,2016-12-17 13:00:51,Afternoon,Weekend,2016-12-17,13:00:51,Wallersdorf
6675,3351,Tea,2016-12-17 13:00:51,Afternoon,Weekend,2016-12-17,13:00:51,Deggendorf
6676,3351,Tea,2016-12-17 13:00:51,Afternoon,Weekend,2016-12-17,13:00:51,Wallersdorf
6677,3352,Coffee,2016-12-17 13:07:25,Afternoon,Weekend,2016-12-17,13:07:25,Deggendorf
6678,3352,Vegan mincepie,2016-12-17 13:07:25,Afternoon,Weekend,2016-12-17,13:07:25,Plattling
6679,3353,Bread,2016-12-17 13:16:46,Afternoon,Weekend,2016-12-17,13:16:46,Plattling
6680,3354,Coffee,2016-12-17 13:28:27,Afternoon,Weekend,2016-12-17,13:28:27,Wallersdorf
6681,3354,Bread,2016-12-17 13:28:27,Afternoon,Weekend,2016-12-17,13:28:27,Plattling
6682,3355,Scone,2016-12-17 13:36:54,Afternoon,Weekend,2016-12-17,13:36:54,Plattling
6683,3355,Coffee,2016-12-17 13:36:54,Afternoon,Weekend,2016-12-17,13:36:54,Plattling
6684,3356,Farm House,2016-12-17 13:42:26,Afternoon,Weekend,2016-12-17,13:42:26,Plattling
6685,3356,Frittata,2016-12-17 13:42:26,Afternoon,Weekend,2016-12-17,13:42:26,Deggendorf
6686,3356,Cookies,2016-12-17 13:42:26,Afternoon,Weekend,2016-12-17,13:42:26,Deggendorf
6687,3357,Farm House,2016-12-17 13:50:42,Afternoon,Weekend,2016-12-17,13:50:42,Deggendorf
6688,3358,Farm House,2016-12-17 14:01:17,Afternoon,Weekend,2016-12-17,14:01:17,Plattling
6689,3359,Jam,2016-12-17 14:09:46,Afternoon,Weekend,2016-12-17,14:09:46,Wallersdorf
6690,3359,Fudge,2016-12-17 14:09:46,Afternoon,Weekend,2016-12-17,14:09:46,Deggendorf
6691,3360,Coffee,2016-12-17 14:37:17,Afternoon,Weekend,2016-12-17,14:37:17,Deggendorf
6692,3361,Frittata,2016-12-17 14:42:47,Afternoon,Weekend,2016-12-17,14:42:47,Plattling
6693,3361,Sandwich,2016-12-17 14:42:47,Afternoon,Weekend,2016-12-17,14:42:47,Wallersdorf
6694,3361,Bread,2016-12-17 14:42:47,Afternoon,Weekend,2016-12-17,14:42:47,Deggendorf
6695,3361,Alfajores,2016-12-17 14:42:47,Afternoon,Weekend,2016-12-17,14:42:47,Deggendorf
6696,3361,Medialuna,2016-12-17 14:42:47,Afternoon,Weekend,2016-12-17,14:42:47,Deggendorf
6697,3361,Fudge,2016-12-17 14:42:47,Afternoon,Weekend,2016-12-17,14:42:47,Plattling
6698,3362,Cake,2016-12-17 14:50:01,Afternoon,Weekend,2016-12-17,14:50:01,Deggendorf
6699,3363,Juice,2016-12-17 14:52:35,Afternoon,Weekend,2016-12-17,14:52:35,Deggendorf
6700,3363,Cookies,2016-12-17 14:52:35,Afternoon,Weekend,2016-12-17,14:52:35,Wallersdorf
6701,3363,Coffee,2016-12-17 14:52:35,Afternoon,Weekend,2016-12-17,14:52:35,Wallersdorf
6702,3364,Coffee,2016-12-17 14:53:59,Afternoon,Weekend,2016-12-17,14:53:59,Wallersdorf
6703,3364,Coffee,2016-12-17 14:53:59,Afternoon,Weekend,2016-12-17,14:53:59,Plattling
6704,3366,Bread,2016-12-17 15:06:25,Afternoon,Weekend,2016-12-17,15:06:25,Plattling
6705,3366,Pastry,2016-12-17 15:06:25,Afternoon,Weekend,2016-12-17,15:06:25,Plattling
6706,3367,Hot chocolate,2016-12-17 15:16:25,Afternoon,Weekend,2016-12-17,15:16:25,Deggendorf
6707,3367,Tea,2016-12-17 15:16:25,Afternoon,Weekend,2016-12-17,15:16:25,Wallersdorf
6708,3368,Crisps,2016-12-17 15:27:58,Afternoon,Weekend,2016-12-17,15:27:58,Plattling
6709,3369,Bread,2016-12-17 15:28:53,Afternoon,Weekend,2016-12-17,15:28:53,Wallersdorf
6710,3370,Cake,2016-12-17 16:07:53,Afternoon,Weekend,2016-12-17,16:07:53,Plattling
6711,3371,Focaccia,2016-12-17 16:13:37,Afternoon,Weekend,2016-12-17,16:13:37,Plattling
6712,3371,Tea,2016-12-17 16:13:37,Afternoon,Weekend,2016-12-17,16:13:37,Plattling
6713,3371,Tea,2016-12-17 16:13:37,Afternoon,Weekend,2016-12-17,16:13:37,Plattling
6714,3371,Scone,2016-12-17 16:13:37,Afternoon,Weekend,2016-12-17,16:13:37,Deggendorf
6715,3372,Coffee,2016-12-17 16:14:42,Afternoon,Weekend,2016-12-17,16:14:42,Plattling
